"id","Company","TypeName","Inches","resolution_width","resolution_height","touchscreen","cpu_brand","cpu_name","cpu_speed","ram","secondar_storage","primary_storage","memory_type","gpu_brand","gpu_name","OpSys","weight","Price"
707,"Lenovo","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,55092.0
708,"Dell","Notebook",13.3,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","windows",1.7,45235.0
709,"Lenovo","Notebook",35.6,1366,768,0,"AMD","E-Series E2-9000",2.2,4,"0","128","SSD","AMD"," Radeon R2 Graphics","windows",2.2,18595.0
710,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",2.3,48538.0
711,"Acer","Notebook",13.3,1366,768,0,"Intel","Core i5",2.3,4,"0","128","SSD","Intel"," HD Graphics 520","windows",1.6,34898.0
712,"HP","2 in 1 Convertible",14.0,1920,1080,1,"Intel","Core i3",2.4,4,"0","128","SSD","Nvidia"," GeForce 940MX","windows",1.6,37243.0
713,"Asus","Notebook",17.3,1366,768,0,"Intel","Pentium Quad",1.1,4,"0","1024","HDD","Nvidia"," GeForce 920MX","windows",2.8,25060.0
714,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.4,68944.0
715,"Dell","Gaming",15.6,3840,2160,1,"Intel","Core i7",2.6,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 960M","windows",2.7,58555.0
716,"HP","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," Quadro M2200","windows",3.1,110018.0
717,"Samsung","Ultrabook",13.3,1920,1080,1,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,85195.0
718,"Asus","Ultrabook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.1,60473.0
719,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",2.4,58555.0
720,"HP","2 in 1 Convertible",11.6,1366,768,1,"Intel","Celeron Dual",1.1,8,"0","64","Flash Storage","Intel"," HD Graphics 500","other",1.4,26374.0
721,"Dell","Ultrabook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,79867.0
722,"Acer","Notebook",15.6,1366,768,0,"Intel","Pentium Quad",1.1,4,"0","1024","HDD","Intel"," HD Graphics 505","linux",2.1,15877.0
723,"Dell","Notebook",15.6,3840,2160,1,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce GTX 1050","windows",2.1,93187.0
724,"LG","Ultrabook",15.6,1920,1080,0,"Intel","Core i7",1.8,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,122491.0
725,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,16,"0","","","AMD"," Radeon R7 M445","windows",2.3,62938.0
726,"Dell","Netbook",11.6,1366,768,0,"Intel","Pentium Quad",1.1,4,"0","128","SSD","Intel"," HD Graphics 505","windows",1.6,39640.0
727,"Acer","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,16,"0","256","SSD","Nvidia"," GeForce GTX 1050 Ti","windows",2.5,69211.0
728,"HP","Netbook",12.5,1366,768,0,"Intel","Core i5",2.6,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,74006.0
729,"Toshiba","Notebook",15.6,1366,768,0,"Intel","Core i5",2.3,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.1,41558.0
730,"Samsung","2 in 1 Convertible",15.0,1920,1080,1,"Intel","Core i7",2.7,16,"0","256","SSD","AMD"," Radeon 540","windows",1.7,95851.0
731,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce GTX 1050","windows",2.2,53168.0
732,"HP","Notebook",15.6,1366,768,0,"AMD","A12-Series 9700P",2.5,8,"0","2048","HDD","AMD"," Radeon R7 Graphics","windows",2.0,33513.0
733,"Toshiba","Notebook",14.0,1366,768,0,"Intel","Core i5",2.3,4,"0","128","SSD","Intel"," HD Graphics 520","windows",1.8,54346.0
734,"Asus","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.1,4,"0","128","SSD","Intel"," HD Graphics 500","windows",1.9,22324.0
735,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050","windows",2.6,58555.0
736,"Dell","Gaming",15.6,3840,2160,0,"Intel","Core i7",2.8,16,"0","512","SSD","Nvidia"," GeForce GTX 1050 Ti","windows",2.6,89457.0
737,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,4,"0","1024","HDD","Nvidia"," GeForce 920M","windows",2.4,32448.0
738,"HP","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,12,"0","1024","HDD","AMD"," Radeon RX 580","windows",3.7,93187.0
739,"Asus","2 in 1 Convertible",15.6,1920,1080,1,"Intel","Core i7",2.7,12,"0","2048","HDD","Nvidia"," GeForce 940MX","windows",2.3,44702.0
740,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",3.2,109277.0
741,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","512","Hybrid","Nvidia"," GeForce GTX 1070","windows",2.9,128671.0
742,"HP","Notebook",17.3,1920,1080,0,"Intel","Core i3",2.0,4,"0","256","SSD","AMD"," Radeon R5 520","windows",2.5,37243.0
743,"Samsung","Ultrabook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",0.8,79867.0
744,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i5",2.5,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",2.7,94306.0
745,"Lenovo","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i7",1.8,8,"0","512","SSD","Intel"," UHD Graphics 620","windows",1.2,79867.0
746,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","1024","HDD","Nvidia"," GeForce GT 940MX","windows",2.0,51202.0
747,"Asus","2 in 1 Convertible",15.6,1366,768,1,"Intel","Core i5",2.5,8,"0","1024","HDD","Intel"," HD Graphics 520","windows",2.2,39374.0
748,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","AMD"," Radeon R5 M420","windows",2.2,42081.0
749,"Lenovo","Notebook",15.6,1920,1080,0,"AMD","A12-Series 9720P",3.6,12,"0","512","SSD","AMD"," Radeon 530","windows",2.2,50563.0
750,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,99048.0
751,"Dell","2 in 1 Convertible",31.6,1366,768,1,"Intel","Core M",1.0,4,"0","128","SSD","Intel"," HD Graphics 615","windows",1.4,32128.0
752,"Lenovo","Notebook",15.6,3840,2160,0,"Intel","Core i7",2.7,16,"0","512","SSD","Nvidia"," Quadro M2000M","windows",2.5,126274.0
753,"Razer","Ultrabook",12.5,3840,2160,1,"Intel","Core i7",2.5,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.3,95851.0
754,"Acer","Notebook",14.0,1920,1080,0,"Intel","Core i3",2.4,4,"0","128","SSD","Intel"," HD Graphics 620","windows",1.8,33886.0
755,"HP","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","16","Flash Storage","Intel"," HD Graphics 400","other",1.2,20513.0
756,"Razer","Gaming",14.0,1920,1080,0,"Intel","Core i7",2.8,16,"0","512","SSD","Nvidia"," GeForce GTX 1060","windows",2.0,154459.0
757,"Dell","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",4.4,133467.0
758,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.9,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",3.5,149917.0
759,"Dell","Notebook",14.0,1366,768,0,"Intel","Core i5",2.3,4,"0","500","HDD","Intel"," HD Graphics 520","windows",1.8,40226.0
760,"Samsung","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.5,90523.0
761,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.1,26102.0
762,"Lenovo","Notebook",17.3,1920,1080,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","N/A",2.8,28185.0
763,"Toshiba","Ultrabook",14.0,1366,768,0,"Intel","Core i5",2.5,4,"0","128","SSD","Intel"," HD Graphics 620","windows",1.3,58075.0
764,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Core i3",2.3,8,"0","1024","HDD","Intel"," HD Graphics 520","windows",2.3,24456.0
765,"HP","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,4,"0","500","HDD","AMD"," Radeon 520","windows",1.9,32640.0
766,"Asus","Notebook",15.6,1920,1080,0,"Intel","Pentium Dual",1.1,8,"0","128","SSD","Intel"," HD Graphics 505","windows",2.0,31004.0
767,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,133147.0
768,"Lenovo","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.4,107892.0
769,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","1024","HDD","AMD"," Radeon R5 M430","windows",2.2,29073.0
770,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce GTX 1050","windows",2.4,63883.0
771,"HP","Notebook",17.3,1920,1080,0,"AMD","A10-Series 9600P",2.4,6,"0","2048","HDD","AMD"," Radeon R7 M440","windows",2.7,30316.0
772,"Dell","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,32,"1024","1024","Hybrid","Nvidia"," GeForce GTX 1070M","windows",4.4,191211.0
773,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","Flash Storage","Intel"," HD Graphics 620","windows",1.1,99900.0
774,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.6,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.3,125208.0
775,"Toshiba","Notebook",14.0,1366,768,0,"Intel","Pentium Dual",2.1,4,"0","128","SSD","Intel"," HD Graphics 510","windows",1.8,26587.0
776,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","500","HDD","Intel"," HD Graphics 510","windows",2.1,16943.0
777,"Toshiba","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.6,16,"0","512","SSD","Nvidia"," GeForce 930M","windows",1.5,93986.0
778,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 630","windows",1.7,78535.0
779,"Asus","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.1,72354.0
780,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Celeron Quad",1.6,8,"0","1024","HDD","Intel"," HD Graphics 405","N/A",2.2,17529.0
781,"Dell","Notebook",14.0,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","windows",1.8,31169.0
782,"Acer","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","32","Flash Storage","Intel"," HD Graphics 400","other",1.4,18914.0
783,"Acer","Notebook",14.0,1920,1080,0,"Intel","Core i3",2.4,8,"0","128","SSD","Intel"," HD Graphics 620","windows",1.5,32980.0
784,"Razer","Gaming",17.3,3840,2160,1,"Intel","Core i7",2.9,32,"0","512","SSD","Nvidia"," GeForce GTX 1080","windows",3.5,292987.0
785,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.7,122491.0
786,"Lenovo","Ultrabook",14.0,2560,1440,0,"Intel","Core i7",2.6,16,"0","512","SSD","Intel"," HD Graphics 520","windows",1.1,111835.0
787,"MSI","Gaming",14.0,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1060","windows",1.6,100752.0
788,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050Ti","linux",2.6,49497.0
789,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,4,"0","1024","HDD","Nvidia"," GeForce 920","linux",2.1,27652.0
790,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.2,58022.0
791,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","1024","HDD","Nvidia"," GeForce 930MX","windows",2.0,47952.0
792,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.3,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.7,63190.0
793,"Lenovo","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,4,"0","1024","HDD","Nvidia"," GeForce GTX 1050","windows",2.4,53227.0
794,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","1024","HDD","AMD"," Radeon R5 M420X","windows",2.2,32714.0
795,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.6,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,87912.0
796,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.6,8,"0","500","HDD","Intel"," HD Graphics 620","windows",1.9,49817.0
797,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",3.2,147832.0
798,"Dell","2 in 1 Convertible",13.3,3200,1800,1,"Intel","Core i7",1.3,8,"0","512","SSD","Intel"," HD Graphics 615","windows",1.2,107258.0
799,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",2.9,128884.0
800,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.7,32,"256","256","SSD","Nvidia"," GeForce GTX 980M","windows",3.6,68145.0
801,"Acer","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1060","windows",4.2,122491.0
802,"Toshiba","Notebook",15.6,1366,768,0,"Intel","Core i3",2.4,4,"0","500","HDD","Intel"," HD Graphics 620","windows",2.0,35644.0
803,"Dell","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i7",1.3,16,"0","256","SSD","Intel"," HD Graphics 615","windows",1.2,87859.0
804,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce GTX 1050","windows",2.6,52481.0
805,"Lenovo","Notebook",14.0,1366,768,0,"Intel","Celeron Quad",1.6,4,"0","16","Flash Storage","Intel"," HD Graphics 400","other",1.5,17316.0
806,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","Flash Storage","Intel"," HD Graphics 620","windows",1.1,109171.0
807,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX1060","windows",2.2,71342.0
808,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","128","HDD","Intel"," HD Graphics 620","windows",2.3,31435.0
809,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","512","SSD","Intel"," HD Graphics 620","windows",2.0,104588.0
810,"Vero","Notebook",14.0,1920,1080,0,"Intel","Celeron Dual",1.1,4,"0","32","Flash Storage","Intel"," HD Graphics 500","windows",1.2,10811.0
811,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.6,16,"1024","512","Hybrid","Nvidia"," GeForce GTX 1060","windows",2.7,95851.0
812,"LG","Ultrabook",15.6,1920,1080,1,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,111835.0
813,"Dell","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,32,"1024","512","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.4,163724.0
814,"HP","Netbook",12.5,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.3,79014.0
815,"Acer","Notebook",14.0,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","32","Flash Storage","Intel"," HD Graphics 510","other",1.5,19980.0
816,"HP","Notebook",17.3,1600,900,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Nvidia"," GeForce 930MX","windows",2.6,48485.0
817,"Acer","Notebook",15.6,1920,1080,0,"Intel","Celeron Dual",1.5,4,"0","16","Flash Storage","Intel"," HD Graphics","other",2.2,19128.0
818,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.5,4,"0","256","SSD","Intel"," HD Graphics 620","windows",1.7,37243.0
819,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,8,"0","128","SSD","Intel"," HD Graphics 620","windows",2.2,38041.0
820,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.3,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 960M","windows",2.6,42038.0
821,"HP","Workstation",17.3,1920,1080,0,"Intel","Core i7",2.8,8,"0","500","HDD","Nvidia"," Quadro M1200","windows",3.1,101658.0
822,"HP","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.5,8,"0","512","SSD","Intel"," HD Graphics 520","windows",1.5,99634.0
823,"LG","Ultrabook",14.0,1920,1080,1,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.0,101179.0
824,"Lenovo","2 in 1 Convertible",14.0,2560,1440,1,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,137995.0
825,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,4,"0","256","SSD","AMD"," Radeon R5 M420","windows",2.2,39374.0
826,"Dell","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.8,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.6,64202.0
827,"HP","2 in 1 Convertible",11.6,1366,768,1,"Intel","Celeron Dual",1.1,4,"0","32","Flash Storage","Intel"," HD Graphics 500","other",1.4,32767.0
828,"HP","Ultrabook",12.5,3840,2160,1,"Intel","Core M",1.2,8,"0","240","SSD","Intel"," HD Graphics 515","windows",1.1,165168.0
829,"Asus","Ultrabook",13.3,1920,1080,0,"Intel","Core i5",2.3,8,"0","512","SSD","Nvidia"," GeForce 940M","windows",1.5,54665.0
830,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,6,"0","256","SSD","Nvidia"," GeForce 940MX","windows",2.2,42038.0
831,"HP","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,121319.0
832,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Nvidia"," GeForce 930MX","windows",2.0,54292.0
833,"HP","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.5,8,"0","512","SSD","Intel"," HD Graphics 520","windows",1.5,78215.0
834,"Acer","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.4,4,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.4,26587.0
835,"HP","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","128","SSD","Intel"," HD Graphics 400","N/A",1.9,15931.0
836,"Lenovo","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.5,4,"0","128","SSD","Intel"," HD Graphics 620","windows",1.4,46940.0
837,"Toshiba","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.5,51841.0
838,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",2.1,101179.0
839,"HP","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.5,51149.0
840,"Acer","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","32","Flash Storage","Intel"," HD Graphics","windows",1.4,14332.0
841,"Dell","Notebook",17.3,1920,1080,0,"Intel","Core i7",2.7,8,"0","1024","HDD","AMD"," Radeon R7 M445","linux",2.8,46087.0
842,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.7,85195.0
843,"Lenovo","2 in 1 Convertible",14.0,1920,1080,1,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.4,93187.0
844,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.6,71875.0
845,"Asus","2 in 1 Convertible",12.5,1920,1080,1,"Intel","Core M",0.9,4,"0","64","Flash Storage","Intel"," HD Graphics 515","other",1.2,35644.0
846,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.2,59669.0
847,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," GeForce GT 940MX","windows",2.0,101392.0
848,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,4,"0","1024","HDD","AMD"," Radeon R5 M420","windows",2.2,36496.0
849,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Nvidia"," GeForce GTX 930MX","windows",2.3,41931.0
850,"HP","Ultrabook",15.6,1920,1080,0,"Intel","Core i7",2.5,8,"0","256","SSD","AMD"," Radeon R7 M365X","windows",1.8,69104.0
851,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","128","SSD","Intel"," HD Graphics 620","windows",1.9,50350.0
852,"Lenovo","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",2.5,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.4,97236.0
853,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.3,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.0,38889.0
854,"Lenovo","Ultrabook",12.5,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,87912.0
855,"Lenovo","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.4,104962.0
856,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.3,8,"0","256","SSD","Intel"," HD Graphics 520","windows",2.3,62071.0
857,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,4,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.2,37725.0
858,"HP","Notebook",14.0,1366,768,0,"Intel","Core i5",2.3,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.0,61219.0
859,"Toshiba","Ultrabook",13.3,1920,1080,1,"Intel","Core i7",2.5,16,"0","512","SSD","Intel"," HD Graphics 520","windows",1.4,100007.0
860,"Asus","Notebook",15.6,1366,768,0,"Intel","Pentium Quad",1.1,4,"0","1024","HDD","Intel"," HD Graphics 505","windows",2.0,23923.0
861,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Pentium Quad",1.1,4,"0","1024","HDD","Intel"," HD Graphics 505","windows",2.2,16464.0
862,"HP","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i7",2.8,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,136344.0
863,"HP","Ultrabook",12.5,1920,1080,0,"Intel","Core i5",2.3,4,"0","500","HDD","Intel"," HD Graphics 520","windows",1.3,84129.0
864,"HP","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","1024","HDD","Intel"," HD Graphics 400","N/A",1.9,15393.0
865,"Lenovo","2 in 1 Convertible",15.6,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","AMD"," Radeon R7 M460","windows",2.1,51096.0
866,"Lenovo","2 in 1 Convertible",13.3,3200,1800,1,"Intel","Core i7",2.2,16,"0","1024","SSD","Intel"," Iris Graphics 540","windows",1.3,95851.0
867,"Dell","Notebook",13.3,1920,1080,1,"Intel","Core i5",2.3,8,"0","1024","HDD","Intel"," HD Graphics 520","windows",1.6,34579.0
868,"Apple","Ultrabook",12.0,2304,1440,0,"Intel","Core M",1.2,8,"0","512","Flash Storage","Intel"," HD Graphics 5300","macos",0.9,62071.0
869,"Toshiba","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.3,4,"0","128","SSD","Intel"," HD Graphics 520","windows",1.5,58874.0
870,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","1024","HDD","Intel"," HD Graphics 520","N/A",2.2,24988.0
871,"Lenovo","2 in 1 Convertible",14.0,2560,1440,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,124142.0
872,"HP","Netbook",12.5,1920,1080,0,"Intel","Core i5",2.3,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.3,88924.0
873,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.5,95851.0
874,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","1024","HDD","Intel"," HD Graphics 520","windows",2.2,29762.0
875,"HP","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.5,111302.0
876,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.3,45323.0
877,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.2,63883.0
878,"Acer","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.7,67133.0
879,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.6,8,"0","256","SSD","AMD"," Radeon R7 M465","windows",1.8,71875.0
880,"Dell","Gaming",17.3,2560,1440,0,"Intel","Core i7",2.7,16,"1024","512","Hybrid","Nvidia"," GeForce GTX 1080","windows",4.4,146946.0
881,"HP","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,63350.0
882,"HP","Gaming",17.3,1920,1080,0,"Intel","Core i5",2.3,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 965M","windows",2.8,74539.0
