"id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"ram";"secondar_storage";"primary_storage";"memory_type";"gpu_brand";"gpu_name";"OpSys";"weight";"Price"
655;"Mediacom";"Notebook";14.0;1920;1080;0;"Intel";"Atom x5-Z8350";1.4;4;"0";"32";"SSD";"Intel";" HD Graphics";"windows";1.4;13266.72
656;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"2048";"256";"Hybrid";"AMD";" Radeon 530";"windows";2.2;60472.8
657;"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";0.8;87858.72
658;"Toshiba";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.2;99367.2
659;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.6;60031.1088
660;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 960";"windows";3.3;63722.88
661;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Xeon E3-1535M";2.9;16;"0";"256";"SSD";"Nvidia";" Quadro M2000M";"windows";3.0;233845.92
662;"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;32;"1024";"512";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.4;167691.8736
663;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.4;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.6;65481.12
664;"Lenovo";"Netbook";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"0";"128";"SSD";"Intel";" HD Graphics 400";"windows";1.4;25308.0
665;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.6;141884.64
666;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.8;101232.0
667;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.9;16;"1024";"512";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.1;145401.12
668;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"0";"1024";"HDD";"Nvidia";" GeForce GTX 950M";"N/A";2.5;30849.12
669;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;4;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.4;45282.672
670;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"AMD";" Radeon R5 M430";"linux";2.2;39907.2528
671;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.8;8;"0";"256";"SSD";"Intel";" HD Graphics 540";"windows";1.3;63882.72
672;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"0";"500";"HDD";"Intel";" HD Graphics 500";"windows";2.2;22324.32
673;"Mediacom";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Quad";1.1;4;"0";"32";"SSD";"Intel";" HD Graphics 500";"windows";1.5;20725.92
674;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.2;58554.72
675;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";2.2;28504.8
676;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"0";"256";"SSD";"Nvidia";" Quadro M1000M";"windows";2.6;83170.08
677;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;6;"0";"1024";"HDD";"AMD";" Radeon R5 M430";"windows";2.0;28717.92
678;"Toshiba";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;32;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;149130.72
679;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.4;152859.7872
680;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";2.7;79215.1056
681;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.6;8;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";1.9;53733.9456
682;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.0;71928.0
683;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.5;38308.32
684;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A10-Series 9620P";2.5;8;"0";"1024";"HDD";"AMD";" Radeon RX 540";"windows";2.2;30849.12
685;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"0";"256";"SSD";"Nvidia";" GeForce 930MX";"windows";1.9;81912.1392
686;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.1;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";2.1;26533.44
687;"Asus";"Gaming";17.3;1920;1080;1;"Intel";"Core i7";2.6;24;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 965M";"windows";4.3;67612.32
688;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.1;31914.72
689;"Dell";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"16";"Flash Storage";"Intel";" HD Graphics 400";"other";1.3;15717.6
690;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"1024";"HDD";"AMD";" Radeon 530";"windows";2.1;39693.6
691;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.0;67026.24
692;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.5;55837.44
693;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 980M";"windows";4.5;125154.72
694;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"linux";2.1;21951.36
695;"Lenovo";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"0";"180";"SSD";"Intel";" HD Graphics 520";"windows";1.3;58554.72
696;"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.8;16;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.2;99047.52
697;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";3.8;79813.44
698;"Google";"Ultrabook";12.3;2400;1600;1;"Intel";"Core i5";1.2;8;"0";"256";"SSD";"Intel";" HD Graphics 615";"other";1.1;83063.52
699;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";2.2;47893.392
700;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";8.4;89137.44
701;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Intel";" Iris Plus Graphics 640";"windows";1.3;99519.048
702;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"SSD";"Intel";" HD Graphics 620";"windows";1.5;93186.72
703;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.4;50562.72
704;"Lenovo";"Notebook";15.6;1366;768;1;"Intel";"Core i7";1.8;12;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.2;32447.52
705;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1024";"128";"Hybrid";"AMD";" Radeon R5 M430";"windows";1.9;43580.376
706;"Asus";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.2;60153.12
707;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;55091.52
708;"Dell";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";1.7;45234.72
709;"Lenovo";"Notebook";35.6;1366;768;0;"AMD";"E-Series E2-9000";2.2;4;"0";"128";"SSD";"AMD";" Radeon R2 Graphics";"windows";2.2;18594.72
710;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.3;48538.08
711;"Acer";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";1.6;34898.4
712;"HP";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i3";2.4;4;"0";"128";"SSD";"Nvidia";" GeForce 940MX";"windows";1.6;37242.72
713;"Asus";"Notebook";17.3;1366;768;0;"Intel";"Pentium Quad";1.1;4;"0";"1024";"HDD";"Nvidia";" GeForce 920MX";"windows";2.8;25059.7152
714;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.4;68944.32
715;"Dell";"Gaming";15.6;3840;2160;1;"Intel";"Core i7";2.6;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 960M";"windows";2.7;58554.72
716;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" Quadro M2200";"windows";3.1;110017.872
717;"Samsung";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;85194.72
718;"Asus";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.1;60472.8
719;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.4;58554.72
720;"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.1;8;"0";"64";"Flash Storage";"Intel";" HD Graphics 500";"other";1.4;26373.6
721;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;79866.72
722;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"0";"1024";"HDD";"Intel";" HD Graphics 505";"linux";2.1;15877.44
723;"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.1;93186.72
724;"LG";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;122490.72
725;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"";"";"AMD";" Radeon R7 M445";"windows";2.3;62938.0656
726;"Dell";"Netbook";11.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"0";"128";"SSD";"Intel";" HD Graphics 505";"windows";1.6;39640.32
727;"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;16;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.5;69210.72
728;"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.6;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;74005.92
729;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";2.1;41558.4
730;"Samsung";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i7";2.7;16;"0";"256";"SSD";"AMD";" Radeon 540";"windows";1.7;95850.72
731;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.2;53168.112
732;"HP";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9700P";2.5;8;"0";"2048";"HDD";"AMD";" Radeon R7 Graphics";"windows";2.0;33513.12
733;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";1.8;54345.6
734;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"0";"128";"SSD";"Intel";" HD Graphics 500";"windows";1.9;22324.32
735;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"windows";2.6;58554.72
736;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"0";"512";"SSD";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.6;89457.12
737;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"0";"1024";"HDD";"Nvidia";" GeForce 920M";"windows";2.4;32447.52
738;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"0";"1024";"HDD";"AMD";" Radeon RX 580";"windows";3.7;93186.72
739;"Asus";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"0";"2048";"HDD";"Nvidia";" GeForce 940MX";"windows";2.3;44701.92
740;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";3.2;109277.28
741;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"512";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";2.9;128671.2
742;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"256";"SSD";"AMD";" Radeon R5 520";"windows";2.5;37242.72
743;"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";0.8;79866.72
744;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";2.7;94305.6
745;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";1.8;8;"0";"512";"SSD";"Intel";" UHD Graphics 620";"windows";1.2;79866.72
746;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"1024";"HDD";"Nvidia";" GeForce GT 940MX";"windows";2.0;51202.08
747;"Asus";"2 in 1 Convertible";15.6;1366;768;1;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Intel";" HD Graphics 520";"windows";2.2;39373.92
748;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"AMD";" Radeon R5 M420";"windows";2.2;42081.0768
749;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;12;"0";"512";"SSD";"AMD";" Radeon 530";"windows";2.2;50562.72
750;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;99047.52
751;"Dell";"2 in 1 Convertible";31.6;1366;768;1;"Intel";"Core M";1.0;4;"0";"128";"SSD";"Intel";" HD Graphics 615";"windows";1.4;32127.84
752;"Lenovo";"Notebook";15.6;3840;2160;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Nvidia";" Quadro M2000M";"windows";2.5;126273.6
753;"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.3;95850.72
754;"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.8;33886.08
755;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"16";"Flash Storage";"Intel";" HD Graphics 400";"other";1.2;20512.8
756;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"0";"512";"SSD";"Nvidia";" GeForce GTX 1060";"windows";2.0;154458.72
757;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";4.4;133467.4656
758;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.9;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";3.5;149916.6
759;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";1.8;40226.4
760;"Samsung";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.5;90522.72
761;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";2.1;26101.872
762;"Lenovo";"Notebook";17.3;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"N/A";2.8;28185.12
763;"Toshiba";"Ultrabook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.3;58075.2
764;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;8;"0";"1024";"HDD";"Intel";" HD Graphics 520";"windows";2.3;24455.52
765;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"0";"500";"HDD";"AMD";" Radeon 520";"windows";1.9;32639.8608
766;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Dual";1.1;8;"0";"128";"SSD";"Intel";" HD Graphics 505";"windows";2.0;31003.632
767;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;133146.72
768;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.4;107892.0
769;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"AMD";" Radeon R5 M430";"windows";2.2;29073.2976
770;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.4;63882.72
771;"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9600P";2.4;6;"0";"2048";"HDD";"AMD";" Radeon R7 M440";"windows";2.7;30316.32
772;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"1024";"1024";"Hybrid";"Nvidia";" GeForce GTX 1070M";"windows";4.4;191211.264
773;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"Flash Storage";"Intel";" HD Graphics 620";"windows";1.1;99900.0
774;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.3;125208.0
775;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Pentium Dual";2.1;4;"0";"128";"SSD";"Intel";" HD Graphics 510";"windows";1.8;26586.72
776;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"500";"HDD";"Intel";" HD Graphics 510";"windows";2.1;16943.04
777;"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"0";"512";"SSD";"Nvidia";" GeForce 930M";"windows";1.5;93985.92
778;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 630";"windows";1.7;78534.72
779;"Asus";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.1;72354.24
780;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Quad";1.6;8;"0";"1024";"HDD";"Intel";" HD Graphics 405";"N/A";2.2;17529.12
781;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";1.8;31168.8
782;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 400";"other";1.4;18914.4
783;"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;8;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.5;32980.32
784;"Razer";"Gaming";17.3;3840;2160;1;"Intel";"Core i7";2.9;32;"0";"512";"SSD";"Nvidia";" GeForce GTX 1080";"windows";3.5;292986.72
785;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.7;122490.72
786;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"0";"512";"SSD";"Intel";" HD Graphics 520";"windows";1.1;111834.72
787;"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";1.6;100752.48
788;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050Ti";"linux";2.6;49497.12
789;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"0";"1024";"HDD";"Nvidia";" GeForce 920";"linux";2.1;27652.32
790;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.2;58021.92
791;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"1024";"HDD";"Nvidia";" GeForce 930MX";"windows";2.0;47952.0
792;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.7;63190.08
793;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;4;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"windows";2.4;53226.72
794;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"AMD";" Radeon R5 M420X";"windows";2.2;32713.92
795;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.6;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;87912.0
796;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";1.9;49816.8
797;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";3.2;147832.2864
798;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;8;"0";"512";"SSD";"Intel";" HD Graphics 615";"windows";1.2;107257.968
799;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";2.9;128884.32
800;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"256";"256";"SSD";"Nvidia";" GeForce GTX 980M";"windows";3.6;68145.12
801;"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";4.2;122490.72
802;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";2.0;35644.32
803;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";1.3;16;"0";"256";"SSD";"Intel";" HD Graphics 615";"windows";1.2;87858.72
804;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.6;52480.8
805;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Quad";1.6;4;"0";"16";"Flash Storage";"Intel";" HD Graphics 400";"other";1.5;17316.0
806;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"Flash Storage";"Intel";" HD Graphics 620";"windows";1.1;109170.72
807;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX1060";"windows";2.2;71341.92
808;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"128";"HDD";"Intel";" HD Graphics 620";"windows";2.3;31435.2
809;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";2.0;104588.1072
810;"Vero";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.2;10810.512
811;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"1024";"512";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";2.7;95850.72
812;"LG";"Ultrabook";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;111834.72
813;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"1024";"512";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.4;163723.5792
814;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.3;79014.24
815;"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 510";"other";1.5;19980.0
816;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Nvidia";" GeForce 930MX";"windows";2.6;48484.8
817;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Celeron Dual";1.5;4;"0";"16";"Flash Storage";"Intel";" HD Graphics";"other";2.2;19127.52
